name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,collateral type,estimated seizable assets,y-categorical-default,PD_LR,PD_NN,PD_RF,group_key,LGD,EAD,EL_LR,EL_NN,EL_RF,IRB_Capital_LR,IRB_Capital_NN,IRB_Capital_RF
name10,42,bachelor degree,0,0,HighSkilled,Research,4244,2612.355161858276,1631.6448381417244,0.0,2094.036239898735,0.9047223889802912,mortgages,24,0.1089517911774294,48466,car,56335.97742977787,0,0.11371401465393757,0.06475345,0.07,Research_mortgages,0.1775108608048872,50256.86975756964,856.4294603544278,615.558674629745,642.3220952658208,3406.857396374846,2674.841798198221,2775.4693057260843
name11,61,bachelor degree,0,0,Unemployed_HighSkilled,Consultant,9954,9920.469176661572,33.53082333842758,0.0,6457.542803997905,0.9699856886287888,mortgages,36,0.6453698996041267,55373,house,69782.88254800695,0,0.490234521560806,0.45581436,0.16,Consultant_mortgages,0.8346496940686068,232471.54094392457,93911.63345579605,93329.53655421054,30075.006581918155,79166.83761540521,82413.86685189941,82827.73652137091
name12,31,high school or lower,0,0,LowSkilled,Cleaning Services,1000,718.1591699514668,281.84083004853323,0.0,366.3515867875871,0.8469456367024782,simple loans,48,0.0845107567390538,24321,car,28352.325283370352,1,0.38353862922529625,0.5700993,0.58,Cleaning Services_simple loans,0.0,17584.87616580418,0.0,0.0,0.0,0.0,0.0,0.0
name13,61,ausbildung,1,0,Unemployed_MediumSkilled,Teacher,5000,5515.922317503369,-515.9223175033694,0.1031844635006738,2361.402760818614,0.5295635919955651,mortgages,24,0.5754650156643967,0,none,9977.260633074862,1,0.7005382598813116,0.6414364,0.77,Teacher_mortgages,1.0,56673.666259646736,40011.60837931059,35421.04141227921,42561.9233609947,15223.937218640667,17747.77762210872,12021.376665274383
name14,59,high school or lower,2,0,LowSkilled,Agriculture,4938,1830.395105148137,3107.604894851863,0.0,2496.76060052476,0.6568098210766671,mortgages,24,0.0,20045,car,27541.561811222786,1,0.8005437493160842,0.92047787,0.58,Agriculture_mortgages,0.7150911672925845,59922.25441259424,33937.10088492655,39764.68386516646,24124.479543199046,7970.589937209791,3306.425285419406,15228.181887210125
name15,49,high school or lower,1,0,LowSkilled,Agriculture,3514,3537.156569842957,-23.1565698429572,0.0065898035978819,2839.9055422948627,0.3821790660979975,simple loans,60,0.8147587114791747,13286,liquid assets,18746.825039453008,0,0.4605054742300574,0.4232844,0.23,Agriculture_simple loans,0.9259961474176847,170394.33253769175,71791.94543962822,65953.91910717494,38657.20139056905,66678.10784539394,69185.28278532086,72631.78750197284
name16,59,ausbildung,2,1,MediumSkilled,Teacher,9869,5059.888913458231,4809.1110865417695,0.0,2206.885321278908,0.4180045424110126,simple loans,24,0.0,41590,car,68488.0363182453,0,0.45678974810697903,0.37851146,0.13,Teacher_simple loans,0.32870528102814767,52965.247710693795,7886.710354961484,6389.4540844831445,2524.4437118530136,7387.022818430372,7897.292687910038,6971.910046779797
name17,45,ausbildung,0,0,MediumSkilled,IT Support,3781,3509.676305845271,271.32369415472886,0.0,1386.4038161138187,0.2659265381901712,simple loans,36,0.2949167209624675,22685,car,31431.15596957044,0,0.09596584599909044,0.047505964,0.05,IT Support_simple loans,0.6121333747264763,49910.53738009748,3146.846285131774,1222.0762272356405,1527.5952840445507,10918.908466048375,7838.792593845419,8050.607645642298
name18,56,bachelor degree,1,0,HighSkilled,Finance,19229,11511.913182916353,7717.086817083647,0.0,14450.296797010318,0.4538353834752577,auto loans,12,0.3501591335964777,0,none,50578.65884469046,0,0.1692715570069741,0.10671029,0.33,Finance_auto loans,1.0,173403.5615641238,33293.48382031177,20461.62026456661,55662.543262083746,75141.3928449733,64644.82252301511,80490.13922877949
name19,46,bachelor degree,2,0,Unemployed_HighSkilled,Research,4269,2267.1948978513474,2001.8051021486528,0.0,1660.1811670962918,0.5393253385916956,mortgages,24,0.0,41079,car,51346.62674308661,1,0.5892502801407582,0.5628101,0.41,Research_mortgages,0.11958961480651879,39844.348010311005,2677.913269692727,2635.028537615797,2006.05246715416,1664.4943005064792,1745.6945484845376,2113.031172032781
name20,32,high school or lower,0,1,LowSkilled,Construction,1006,622.2246817418151,383.77531825818494,0.0,966.495904948953,0.9137863525832436,simple loans,12,0.5792451159947993,0,none,2144.475786707949,0,0.5985065708417675,0.602648,0.52,Construction_simple loans,1.0,11597.950859387436,6993.564368210624,6993.564368210624,5880.16108570943,3979.738171318158,3947.285631626396,4545.252128058717
name21,62,ausbildung,0,0,MediumSkilled,Teacher,9922,9916.988018877746,5.011981122253928,0.0,8077.533039897383,0.8596654303862007,simple loans,60,0.8135981716161186,33464,car,41989.52646270371,1,0.20776457373974808,0.19584157,0.63,Teacher_simple loans,0.9411814731943237,484651.98239384295,78000.8748186937,83474.62042000554,294213.8260705113,206714.09457359585,204409.51773317409,146583.0903086114
name22,31,ausbildung,1,2,MediumSkilled,Nursing,1255,1498.1870378830458,-243.18703788304583,0.1937745321777257,1085.6708286351177,0.4670723483016961,auto loans,48,1.058850889655907,0,none,2657.187393345716,1,0.4381184667400157,0.3273758,0.8,Nursing_auto loans,1.0,52112.19977448565,22512.4703025778,16571.679528286437,41846.09641891198,22537.565263929733,24208.881864152958,9718.034107970918
name23,50,high school or lower,0,0,LowSkilled,Transportation,3813,1643.357917106424,2169.642082893576,0.0,3694.3598642798415,0.500808474245122,auto loans,24,0.3998735330150187,6657,liquid assets,13327.694159648125,0,0.14594060815856919,0.089712426,0.12,Transportation_auto loans,0.9289281971210348,88664.63674271619,11695.557524407997,8401.034278095887,9554.117414305127,34231.8274658389,28621.87537572639,32076.80321453592
name24,53,high school or lower,0,1,LowSkilled,Transportation,4442,5416.534766106543,-974.5347661065434,0.2193909874170516,1166.8886533637358,0.7131254206264508,auto loans,48,0.4820854163598108,23190,car,28760.96370798899,0,0.28757695421581303,0.24562675,0.29,Transportation_auto loans,0.6478724731079372,56010.655361459314,10305.724353876694,9144.515975975097,10124.285544829572,16960.885109934705,16828.552168637572,16960.487849487905
name25,35,high school or lower,0,1,LowSkilled,Construction,1052,844.2853997588146,207.7146002411854,0.0,546.2525583172379,0.7773289364659495,simple loans,36,0.3218041426578445,15880,liquid assets,18595.512869677263,0,0.46080334243533105,0.34962118,0.16,Construction_simple loans,0.23451011111622325,19665.092099420566,2204.374882139331,1623.30535253775,710.1960917352657,1948.204400863888,2124.628719949702,1968.6083261814003
name26,46,high school or lower,1,1,LowSkilled,Manufacturing,2503,2440.911643516328,62.08835648367176,0.0,1322.982811254105,0.8119480418997771,mortgages,36,0.5037532779746038,24020,car,30774.168530566105,1,0.6713514435820583,0.7418152,0.82,Manufacturing_mortgages,0.5706046927160499,47627.38120514778,18479.956907854794,20300.776191422836,22284.65391829548,7909.9177984174585,6401.261421690282,4593.317871450123
name27,57,high school or lower,0,0,LowSkilled,Construction,4873,1944.2233030856053,2928.776696914395,0.0,2682.4918581984757,0.4996804207000498,mortgages,12,0.0,7043,liquid assets,21062.046659799977,0,0.2178782844292534,0.2007512,0.15,Construction_mortgages,0.7921075731119768,32189.90229838171,5813.513308528474,5074.075212268273,3646.194750524437,11646.815747352144,11482.045996450672,10685.194342246254
name28,41,ausbildung,1,1,Unemployed_MediumSkilled,Teacher,1023,900.8720874877004,122.12791251229952,0.0,273.2111913157223,0.6624936755285408,mortgages,48,0.1476864895439127,0,none,2297.492105047188,1,0.8245794719090264,0.68818206,0.61,Teacher_mortgages,1.0,13114.137183154671,10609.33698117213,9232.352576940888,7999.623681724349,2163.557753931398,3648.6532260759336,4397.497623984901
name29,65,ausbildung,0,0,MediumSkilled,IT Support,9965,6430.954732765381,3534.045267234619,0.0,5237.366755862237,0.2541742478879789,mortgages,36,0.1709304052812461,45764,car,58772.12138444569,0,0.05689860101768517,0.048027538,0.04,IT Support_mortgages,0.7924663528574689,188545.20321104056,7321.370747333758,7769.617935946029,6723.7078291840635,42048.28606437034,38555.89332458406,34964.84067999404
name30,60,bachelor degree,0,0,HighSkilled,Engineering,19819,18083.5361179926,1735.4638820073997,0.0,11768.555515873144,0.93438095815796,simple loans,36,0.5062360176530473,61322,house,113343.63356658391,0,0.2692694576062486,0.32984105,0.37,Engineering_simple loans,0.8994373858906104,423667.9985714332,104792.28020816411,129561.3646210029,137182.6213634148,177854.67749009212,176889.92186774098,173738.81589589926
name31,44,post graduate degree,0,0,HighSkilled,Engineering,5895,3977.315571530011,1917.6844284699887,0.0,1990.6063398583856,0.5260807194588415,simple loans,36,0.0123701291583369,32635,car,53062.66468164935,0,0.06204880994865639,0.04100835,0.15,Engineering_simple loans,0.611135313521463,71661.82823490188,2759.0896535490533,1620.4177330367456,6569.261079878699,12863.018684244122,10388.304721705588,18352.864773722085
name32,63,high school or lower,0,0,LowSkilled,Agriculture,4950,3447.383603070213,1502.6163969297868,0.0,2735.1761754658764,0.8816719864661018,mortgages,12,0.2490019754618363,12995,liquid assets,25732.86714003692,1,0.30673820500271776,0.37854645,0.68,Agriculture_mortgages,0.6239711851892368,32822.11410559052,6512.656993564375,8069.141054919382,14458.917727850467,9558.42823493313,9289.709069619097,5826.527719112982
name33,55,ausbildung,0,1,MediumSkilled,Teacher,9309,7206.325934316201,2102.674065683799,0.0,5876.234769209595,0.4675744805293257,auto loans,36,0.4053669248604356,22354,car,47433.97704385227,0,0.09099221351820153,0.08999863,0.07,Teacher_auto loans,0.909773469724885,211544.4516915454,17898.5502729313,18668.380392197163,12317.281908253797,67281.05953897964,66970.70300412967,59875.750628987924
name34,35,bachelor degree,1,1,HighSkilled,Consultant,1928,1454.9620358924449,473.0379641075551,0.0,407.83208180702695,0.8106448705978444,mortgages,36,0.0,36004,car,39424.16023860454,1,0.5017830406370917,0.44477758,0.7,Consultant_mortgages,0.0,14681.95494505297,0.0,0.0,0.0,0.0,0.0,0.0
name35,50,high school or lower,0,0,LowSkilled,Construction,3785,1941.240507842584,1843.759492157416,0.0,1218.96203437331,0.4980251408777367,simple loans,12,0.0,0,none,7844.668239038158,0,0.31365549495760275,0.27936566,0.13,Construction_simple loans,1.0,14627.54441247972,4768.5794784683885,4344.380690506477,2106.3663953970795,6818.654367084572,6834.973869440861,5857.6782237948855
name36,51,high school or lower,1,1,LowSkilled,Agriculture,4095,4704.291489547489,-609.2914895474887,0.1487891305366273,3967.955836527837,0.6902131842282875,auto loans,12,1.1177649147925093,0,none,5072.116545204045,1,0.6188707552236745,0.81417817,0.87,Agriculture_auto loans,1.0,47615.470038334046,28950.205783307098,39568.45560185559,41996.84457381063,15674.271458378684,8291.393436070044,5910.536394045286
name37,63,bachelor degree,1,0,Unemployed_HighSkilled,Engineering,9995,9053.656128963414,941.3438710365864,0.0,9394.96439905956,0.4228390185625743,mortgages,48,0.8457849452749348,61309,house,71253.35601072537,1,0.31770100551481756,0.60739475,0.72,Engineering_mortgages,0.9054305113430863,450958.2911548589,129843.02397720996,253969.68840825345,296434.0736083472,190168.84854171585,137646.14321126926,103391.58667402521
name38,60,bachelor degree,0,1,HighSkilled,Engineering,19854,17879.5605914716,1974.4394085284,0.0,14609.834184119596,0.3697530026329292,auto loans,12,0.6364155724585069,41981,car,102589.47075583876,0,0.054685707952483224,0.03197352,0.09,Engineering_auto loans,0.7950806851599412,175318.01020943516,6551.422292875178,4599.934801380445,10593.78923954284,38453.10977244923,28784.750530576715,48505.442428282666
name39,44,high school or lower,0,0,Unemployed_LowSkilled,Transportation,970,550.5096131826535,419.49038681734646,0.0,340.9432907104888,0.53346344883565,simple loans,12,0.0,9346,liquid assets,10123.001020089388,1,0.2880145141483049,0.5040438,0.59,Transportation_simple loans,0.0,4091.3194885258654,0.0,0.0,0.0,0.0,0.0,0.0
name40,34,bachelor degree,1,0,HighSkilled,Engineering,1695,1987.9651179022176,-292.9651179022176,0.1728407775234322,1448.1769849185882,0.7607995938297363,simple loans,24,1.0272224795402984,11862,liquid assets,17875.390781569007,1,0.2602760712889526,0.35800585,0.77,Engineering_simple loans,0.6767292984620213,34756.247638046116,6138.869052210748,8020.514738712127,17899.154592844363,10958.12115393341,10793.1581263514,4989.083343485743
name41,52,high school or lower,0,0,LowSkilled,Construction,4272,3063.615826088155,1208.3841739118452,0.0,2253.9913512014327,0.9293004345484356,auto loans,48,0.2447582343842667,0,none,6565.982036615124,1,0.5474937175446251,0.6547156,0.85,Construction_auto loans,1.0,108191.58485766877,56476.0072957031,71081.87125148838,93152.95456245281,40658.55144042371,32832.23261544475,15394.501441701066
name42,45,bachelor degree,0,0,HighSkilled,Consultant,7005,6545.431060733401,459.5689392665991,0.0,2463.634022083349,0.4418482438928909,auto loans,60,0.2860906613585653,69273,house,81491.64822061558,0,0.13498321911826208,0.12719968,0.04,Consultant_auto loans,0.6740303483463068,147818.04132500093,14347.273807606918,12852.76611931453,3985.3538354463662,40400.84807075938,39604.27115140594,23315.36016006995
name43,30,high school or lower,1,0,Unemployed_LowSkilled,Agriculture,504,277.9336477020457,226.06635229795432,0.0,272.7174266858789,0.485991255172398,simple loans,48,0.0925616555315963,8612,liquid assets,9665.972634188263,1,0.7034256784146987,0.7469249,0.8,Agriculture_simple loans,0.37974212265892504,13090.436480922186,3494.606065465445,3628.822799131971,4011.5890395883566,1324.076647957226,1150.019455750189,927.0046534039478
name44,45,ausbildung,1,1,MediumSkilled,Teacher,3839,3225.896603167096,613.1033968329039,0.0,794.8962742562699,0.4284089188869961,auto loans,12,0.0473542269922808,0,none,8891.605034240516,0,0.2945820148488248,0.22271761,0.19,Teacher_auto loans,1.0,9538.755291075238,2995.169161397625,2041.293632290101,1726.514707684618,4457.529849796892,4371.509449677853,4247.683807109951
name45,58,bachelor degree,2,0,HighSkilled,Consultant,19596,13770.524915798514,5825.4750842014855,0.0,9296.177306427551,0.7251969407642302,simple loans,36,0.1771127894583622,35978,car,76194.88766260538,0,0.7536581954738442,0.8509218,0.46,Consultant_simple loans,0.9082083867759985,334662.38303139183,228565.27362167885,257743.8191904038,141333.58009851153,68624.25970788788,42995.247607615514,128514.39761874462
name46,35,high school or lower,0,2,LowSkilled,Transportation,1052,1277.5023046610945,-225.50230466109429,0.2143558029097854,798.9033762103896,0.6564014460318319,auto loans,12,0.9737696586230836,0,none,1729.901928025574,0,0.2903546957429685,0.5069679,0.24,Transportation_auto loans,1.0,9586.840514524676,2665.1416630378603,4927.6360244656835,2339.189085544021,4480.747064864449,3826.3955611506817,4435.441402160192
name47,34,high school or lower,0,4,Unemployed_LowSkilled,Agriculture,515,595.6697464107962,-80.66974641079617,0.156640284292808,475.8043922011041,0.2197422925449831,mortgages,48,1.0805323079842726,0,none,779.3835296516522,0,0.34387242415121533,0.33106455,0.15,Agriculture_mortgages,1.0,22838.610825653,7673.773237419408,7787.966291547673,3539.9846779762147,10547.862127960845,10597.568862023205,9570.800985214026
name48,47,bachelor degree,1,0,HighSkilled,Engineering,10027,13097.684949240822,-3070.684949240822,0.3062416424893609,4237.092322876162,0.989039788081458,auto loans,12,0.7288099403726921,12752,liquid assets,31583.165703747614,0,0.44395124663040364,0.3948909,0.23,Engineering_auto loans,0.7620125954875295,50845.107874513946,17977.500255356037,14296.762056522362,7942.645586956868,16660.15433663032,17381.63496891368,17835.02531220458
name49,51,bachelor degree,2,0,HighSkilled,Research,15613,10370.910068423553,5242.089931576449,0.0,5791.030282177369,0.5444583325397254,auto loans,12,0.0351591846923025,33414,car,88766.85686406323,0,0.4649430435518421,0.37714055,0.09,Research_auto loans,0.5888895114767013,69492.36338612843,18333.649118766723,16369.329570327433,3355.7125619171234,17208.86091193686,18578.978057822605,14240.447442439356
name50,37,ausbildung,2,0,MediumSkilled,Electrician,1448,1167.86325704302,280.13674295698,0.0,754.8045206976982,0.3812364459611927,auto loans,24,0.3278092387712142,20591,car,19840.89966116726,0,0.516836575903341,0.60442,0.42,Electrician_auto loans,0.032576778489623814,18115.308496744758,313.3634862420863,367.06607992952485,253.1693702407816,232.32601926915396,200.1393995894496,259.5102264535148
name51,39,ausbildung,0,0,MediumSkilled,Nursing,1636,1541.572968213108,94.42703178689204,0.0,574.0462980481287,0.500624204812367,simple loans,60,0.2931658106731276,13064,liquid assets,14846.745282273308,0,0.15762951594843094,0.33342746,0.07,Nursing_simple loans,0.6408188345245187,34442.77788288773,3619.7392480346334,7438.122723095558,1567.0822354296279,9382.766702490022,10233.619796332458,6866.7225858763495
name52,49,ausbildung,1,1,MediumSkilled,Nursing,6675,6471.135479505092,203.864520494908,0.0,6460.241671742056,0.7359098028780107,simple loans,60,0.9372849664789734,25408,car,41146.83700650132,1,0.5583189979553606,0.7689657,0.69,Nursing_simple loans,0.9441367068264217,387614.50030452333,208963.7754441742,279228.3023886251,248487.5718504279,135098.97844209755,77944.93061292515,101305.29914053924
name53,65,bachelor degree,1,0,HighSkilled,Engineering,19999,20151.933956716945,-152.93395671694452,0.0076470801898567,13581.901326039726,0.9690739310512254,simple loans,36,0.6867761029429806,58134,house,101286.7909062525,1,0.6115993285024548,0.6332146,0.69,Engineering_simple loans,0.9174192390271992,488948.4477374301,262413.86701537995,280805.26624209894,316242.3525569964,149923.42256969417,143122.33788453997,124173.28782443442
name54,41,post graduate degree,0,0,Unemployed_HighSkilled,Engineering,1681,1159.2563329358404,521.7436670641596,0.0,1623.2048516466427,0.882976679777151,mortgages,12,0.6552416327081994,31223,car,37623.09504802303,0,0.1699555218698865,0.12938647,0.1,Engineering_mortgages,0.0,19478.458219759712,0.0,0.0,0.0,0.0,0.0,0.0
name55,55,high school or lower,2,0,LowSkilled,Cleaning Services,4721,5984.725220423241,-1263.725220423241,0.267681681936717,3416.690011989993,0.6695573809172031,auto loans,12,0.9914033536143262,9941,liquid assets,14070.1526322687,0,0.7169328856384547,0.66460156,0.49,Cleaning Services_auto loans,0.770755626170739,41000.280143879914,23290.081890862777,21267.60530875258,14631.354023703481,8079.431245013327,9357.939957545115,12897.38559836475
name56,49,high school or lower,0,0,LowSkilled,Transportation,3522,2828.7744231394668,693.2255768605332,0.0,2736.8473990591565,0.9958594003772636,simple loans,48,0.5802446968195978,10476,liquid assets,17212.939782928792,0,0.4154209273438813,0.29845074,0.2,Transportation_simple loans,0.9245300886629999,131368.67515483953,51860.98306336585,36071.92498786805,26234.127263904036,53618.34302216409,56740.76373421637,54653.098483185735
name57,42,ausbildung,0,1,MediumSkilled,Teacher,2432,2180.904636486455,251.0953635135452,0.0,1847.6681094641945,0.9123631041021166,auto loans,24,0.6564855040915498,46155,car,57710.81945145055,0,0.1566032572940526,0.18946743,0.07,Teacher_auto loans,0.11226741165759353,44344.03462714067,876.1966382477058,1015.5915579689317,353.46568929310854,2112.4526375130004,2215.5810477419404,1548.8343732873204
name58,65,high school or lower,0,1,LowSkilled,Cleaning Services,4973,6581.066525559514,-1608.066525559514,0.3233594461209559,1935.0347289396657,0.9072187824698348,auto loans,36,0.7124675758092057,21172,car,24357.113190640488,0,0.2825782942988993,0.39807412,0.11,Cleaning Services_auto loans,0.7419929826171392,69661.25024182796,13593.985774860257,20675.263535909136,4755.310613259101,24156.49365238764,23134.370383861795,19494.527891369027
name59,61,bachelor degree,1,4,HighSkilled,Engineering,19854,25516.583225294504,-5662.583225294504,0.285211203046968,16421.402185560542,0.244285524537079,mortgages,12,1.11231920070792,49246,car,84477.0170041078,0,0.265201012864432,0.22619395,0.2,Engineering_mortgages,0.7863596522983046,197056.82622672652,44472.813220786295,36260.06374098953,29751.847172093974,72271.80183160192,71171.35488534982,69729.19069673905
name60,48,bachelor degree,1,0,HighSkilled,Consultant,11623,8394.859151152365,3228.1408488476354,0.0,6554.400851801883,0.9465041930790822,simple loans,48,0.2861791278460163,53614,house,76072.00634736329,0,0.6674598445373188,0.7629135,0.59,Consultant_simple loans,0.8816957645683049,314611.2408864904,179194.84347957745,206656.59193852197,152842.6606149337,81549.12553072732,60490.09697483635,96760.37871404909
name61,51,high school or lower,0,0,LowSkilled,Agriculture,4081,3762.0573448143728,318.94265518562725,0.0,1721.529517302819,0.9072688530691028,auto loans,60,0.3436870527118823,17117,liquid assets,25090.31842426669,1,0.3956480973446785,0.3482241,0.73,Agriculture_auto loans,0.842775089456004,103291.77103816913,34559.53743597455,30642.209515020248,63983.02270892012,39031.762106608614,40130.199753553046,21342.297051040525
name62,63,ausbildung,1,0,MediumSkilled,Nursing,10000,11991.229406668086,-1991.229406668086,0.1991229406668086,6983.139433278858,0.3611710303835273,auto loans,48,0.8974368839946942,26726,car,49029.592304186495,0,0.3038558052188835,0.28738046,0.16,Nursing_auto loans,0.9319589941703288,335190.69279738516,100900.02583545027,86842.74669428848,47482.36509903542,145854.03587678607,146008.11225807213,133349.23100032654
name63,64,ausbildung,0,0,MediumSkilled,IT Support,9918,8880.822603677194,1037.177396322806,0.0,9737.353387189236,0.5318108688069412,auto loans,24,0.8772107270484402,44029,car,70835.41970881744,0,0.0917248130271146,0.07981328,0.06,IT Support_auto loans,0.8389984882968227,233696.48129254166,17450.318512700895,17254.247518176166,11960.330666008478,68775.0966006105,64764.77997373862,56649.29397293424
name64,65,high school or lower,0,1,LowSkilled,Agriculture,5000,4119.370554493032,880.6294455069683,0.0,3928.955448665588,0.3749965635434144,auto loans,60,0.6096652006317238,21684,car,30661.35926428985,0,0.15935875094708238,0.1058206,0.1,Agriculture_auto loans,0.9215783064438937,235737.32691993527,33022.06178928963,23245.793496407838,24766.54634196723,92636.0489336387,80728.87653656444,78948.02591688227
name65,60,high school or lower,2,0,LowSkilled,Transportation,4937,3391.393334889773,1545.606665110227,0.0,4448.506511893209,0.2015727736813178,auto loans,24,0.5879886260447603,21723,car,33195.00119736202,0,0.5215242049401905,0.41938162,0.13,Transportation_auto loans,0.8262501394498724,106764.15628543701,43048.38272131606,41195.89084191517,9086.0315989663,34495.02954642723,38812.37519578917,35325.726639347005
name66,62,high school or lower,0,1,Unemployed_LowSkilled,Manufacturing,2483,2715.192560204812,-232.1925602048118,0.0935129118827272,610.3258218727827,0.6095223938038218,mortgages,60,0.3393146927416812,5499,liquid assets,7322.503426699742,1,0.34563033713962754,0.48445004,0.63,Manufacturing_mortgages,0.8591905398514244,36619.549312366966,10508.698894498017,14913.542742491194,19475.702442198417,14520.45315413574,12930.363081374058,10110.74114657387
name67,44,ausbildung,0,0,MediumSkilled,Teacher,3269,2642.531825145053,626.4681748549465,0.0,1136.4904488758611,0.351961789641709,mortgages,24,0.1560178262529564,13421,liquid assets,21268.19359273174,0,0.06781923587118176,0.06056661,0.06,Teacher_mortgages,0.5322587750273056,27275.770773020668,929.137173732708,827.5127953556932,812.9950270161196,4449.916611788115,4213.91924271312,4194.507854121858
name68,43,ausbildung,0,0,MediumSkilled,Teacher,2750,1252.07636175415,1497.92363824585,0.0,2656.119231810991,0.6134807270930078,mortgages,36,0.4211620340236877,0,none,7046.7672275505765,0,0.14325094724620618,0.10649841,0.22,Teacher_mortgages,1.0,95620.29234519567,14343.04385177935,10422.611865626328,19028.43817669394,39515.159153746645,35619.86880145612,43742.05645370402
name69,31,bachelor degree,0,0,HighSkilled,Research,1747,2327.8189963699383,-580.8189963699383,0.3324665119461581,467.5920604789068,0.402429686620842,auto loans,36,0.6001208110182285,51965,house,51441.3281064043,0,0.06243315234901627,0.027508965,0.07,Research_auto loans,0.0,16833.314177240645,0.0,0.0,0.0,0.0,0.0,0.0
